t,x,y,couleur
0,110.511,83.4702,rouge
0,110.511,84.5926,rouge
0,110.511,85.7151,rouge
0,110.511,86.8376,rouge
0,110.511,87.96,rouge
0,110.511,89.0825,rouge
0,110.511,90.205,rouge
0,110.511,91.3274,rouge
0,110.511,92.4499,rouge
0,110.511,93.5723,rouge
0,110.511,94.6948,rouge
0,110.511,95.8173,rouge
0,110.511,96.9397,rouge
0,110.511,98.0622,rouge
0,110.511,99.1847,rouge
0,110.511,100.307,rouge
0,110.511,101.43,rouge
0,110.511,102.552,rouge
0,111.634,58.776,rouge
0,111.634,59.8985,rouge
0,111.634,61.0209,rouge
0,111.634,62.1434,rouge
0,111.634,63.2659,rouge
0,111.634,64.3883,rouge
0,111.634,65.5108,rouge
0,111.634,66.6333,rouge
0,111.634,67.7557,rouge
0,111.634,68.8782,rouge
0,111.634,70.0006,rouge
0,111.634,71.1231,rouge
0,111.634,72.2456,rouge
0,111.634,73.368,rouge
0,111.634,74.4905,rouge
0,111.634,75.613,rouge
0,111.634,76.7354,rouge
0,111.634,77.8579,rouge
0,111.634,78.9803,rouge
0,111.634,80.1028,rouge
0,111.634,81.2253,rouge
0,111.634,82.3477,rouge
0,111.634,83.4702,rouge
0,111.634,84.5926,rouge
0,111.634,85.7151,rouge
0,111.634,86.8376,rouge
0,111.634,87.96,rouge
0,111.634,89.0825,rouge
0,111.634,90.205,rouge
0,111.634,91.3274,rouge
0,111.634,92.4499,rouge
0,111.634,93.5723,rouge
0,111.634,94.6948,rouge
0,111.634,95.8173,rouge
0,111.634,96.9397,rouge
0,111.634,98.0622,rouge
0,111.634,99.1847,rouge
0,111.634,100.307,rouge
0,111.634,101.43,rouge
0,111.634,102.552,rouge
0,112.756,58.776,rouge
0,112.756,59.8985,rouge
0,112.756,61.0209,rouge
0,112.756,62.1434,rouge
0,112.756,63.2659,rouge
0,112.756,64.3883,rouge
0,112.756,65.5108,rouge
0,112.756,66.6333,rouge
0,112.756,67.7557,rouge
0,112.756,68.8782,rouge
0,112.756,70.0006,rouge
0,112.756,71.1231,rouge
0,112.756,72.2456,rouge
0,112.756,73.368,rouge
0,112.756,74.4905,rouge
0,112.756,75.613,rouge
0,112.756,76.7354,rouge
0,112.756,77.8579,rouge
0,112.756,78.9803,rouge
0,112.756,80.1028,rouge
0,112.756,81.2253,rouge
0,112.756,82.3477,rouge
0,112.756,83.4702,rouge
0,112.756,84.5926,rouge
0,112.756,85.7151,rouge
0,112.756,86.8376,rouge
0,112.756,87.96,rouge
0,112.756,89.0825,rouge
0,112.756,90.205,rouge
0,112.756,91.3274,rouge
0,112.756,92.4499,rouge
0,112.756,93.5723,rouge
0,112.756,94.6948,rouge
0,112.756,95.8173,rouge
0,112.756,96.9397,rouge
0,112.756,98.0622,rouge
0,112.756,99.1847,rouge
0,112.756,100.307,rouge
0,112.756,101.43,rouge
0,112.756,102.552,rouge
0,113.879,58.776,rouge
0,113.879,59.8985,rouge
0,113.879,61.0209,rouge
0,113.879,62.1434,rouge
0,113.879,63.2659,rouge
0,113.879,64.3883,rouge
0,113.879,65.5108,rouge
0,113.879,66.6333,rouge
0,113.879,67.7557,rouge
0,113.879,68.8782,rouge
0,113.879,70.0006,rouge
0,113.879,71.1231,rouge
0,113.879,72.2456,rouge
0,113.879,73.368,rouge
0,113.879,74.4905,rouge
0,113.879,75.613,rouge
0,113.879,76.7354,rouge
0,113.879,77.8579,rouge
0,113.879,78.9803,rouge
0,113.879,80.1028,rouge
0,113.879,81.2253,rouge
0,113.879,82.3477,rouge
0,113.879,83.4702,rouge
0,113.879,84.5926,rouge
0,113.879,85.7151,rouge
0,113.879,86.8376,rouge
0,113.879,87.96,rouge
0,113.879,89.0825,rouge
0,113.879,90.205,rouge
0,113.879,91.3274,rouge
0,113.879,92.4499,rouge
0,113.879,93.5723,rouge
0,113.879,94.6948,rouge
0,113.879,95.8173,rouge
0,113.879,96.9397,rouge
0,113.879,98.0622,rouge
0,113.879,99.1847,rouge
0,113.879,100.307,rouge
0,113.879,101.43,rouge
0,113.879,102.552,rouge
0,115.001,58.776,rouge
0,115.001,59.8985,rouge
0,115.001,61.0209,rouge
0,115.001,62.1434,rouge
0,115.001,63.2659,rouge
0,115.001,64.3883,rouge
0,115.001,65.5108,rouge
0,115.001,66.6333,rouge
0,115.001,67.7557,rouge
0,115.001,68.8782,rouge
0,115.001,70.0006,rouge
0,115.001,71.1231,rouge
0,115.001,72.2456,rouge
0,115.001,73.368,rouge
0,115.001,74.4905,rouge
0,115.001,75.613,rouge
0,115.001,76.7354,rouge
0,115.001,77.8579,rouge
0,115.001,78.9803,rouge
0,115.001,80.1028,rouge
0,115.001,81.2253,rouge
0,115.001,82.3477,rouge
0,115.001,83.4702,rouge
0,115.001,84.5926,rouge
0,115.001,85.7151,rouge
0,115.001,86.8376,rouge
0,115.001,87.96,rouge
0,115.001,89.0825,rouge
0,115.001,90.205,rouge
0,115.001,91.3274,rouge
0,115.001,92.4499,rouge
0,115.001,93.5723,rouge
0,115.001,94.6948,rouge
0,115.001,95.8173,rouge
0,115.001,96.9397,rouge
0,115.001,98.0622,rouge
0,115.001,99.1847,rouge
0,115.001,100.307,rouge
0,115.001,101.43,rouge
0,115.001,102.552,rouge
0,116.124,58.776,rouge
0,116.124,59.8985,rouge
0,116.124,61.0209,rouge
0,116.124,62.1434,rouge
0,116.124,63.2659,rouge
0,116.124,64.3883,rouge
0,116.124,65.5108,rouge
0,116.124,66.6333,rouge
0,116.124,67.7557,rouge
0,116.124,68.8782,rouge
0,116.124,70.0006,rouge
0,116.124,71.1231,rouge
0,116.124,72.2456,rouge
0,116.124,73.368,rouge
0,116.124,74.4905,rouge
0,116.124,75.613,rouge
0,116.124,76.7354,rouge
0,116.124,77.8579,rouge
0,116.124,78.9803,rouge
0,116.124,80.1028,rouge
0,116.124,81.2253,rouge
0,116.124,82.3477,rouge
0,116.124,83.4702,rouge
0,116.124,84.5926,rouge
0,116.124,85.7151,rouge
0,116.124,86.8376,rouge
0,116.124,87.96,rouge
0,116.124,89.0825,rouge
0,116.124,90.205,rouge
0,116.124,91.3274,rouge
0,116.124,92.4499,rouge
0,116.124,93.5723,rouge
0,116.124,94.6948,rouge
0,116.124,95.8173,rouge
0,116.124,96.9397,rouge
0,116.124,98.0622,rouge
0,116.124,99.1847,rouge
0,116.124,100.307,rouge
0,116.124,101.43,rouge
0,116.124,102.552,rouge
0.1,4.9795,4.9795,bleu
0.1,4.96695,6.12342,bleu
0.1,4.96641,7.24522,bleu
0.1,4.96639,8.36767,bleu
0.1,4.96639,9.48948,bleu
0.1,4.96639,10.6127,bleu
0.1,4.96639,11.7344,bleu
0.1,4.96639,12.8575,bleu
0.1,4.96639,13.9802,bleu
0.1,4.96611,15.0982,bleu
0.1,4.97263,16.2246,bleu
0.1,4.96611,17.3511,bleu
0.1,4.96639,18.469,bleu
0.1,4.96639,19.5918,bleu
0.1,4.96639,20.7148,bleu
0.1,4.96639,21.8366,bleu
0.1,4.96639,22.9596,bleu
0.1,4.96639,24.0824,bleu
0.1,4.96611,25.2003,bleu
0.1,4.97263,26.3268,bleu
0.1,4.96611,27.4532,bleu
0.1,4.96639,28.5712,bleu
0.1,4.96639,29.6939,bleu
0.1,4.96639,30.817,bleu
0.1,4.96639,31.9387,bleu
0.1,4.96639,33.0618,bleu
0.1,4.96639,34.1845,bleu
0.1,4.96611,35.3025,bleu
0.1,4.97263,36.4289,bleu
0.1,4.96611,37.5554,bleu
0.1,4.96639,38.6734,bleu
0.1,4.96639,39.7961,bleu
0.1,4.96639,40.9192,bleu
0.1,4.96639,42.0409,bleu
0.1,4.96639,43.164,bleu
0.1,4.96639,44.2867,bleu
0.1,4.96611,45.4048,bleu
0.1,4.97265,46.5303,bleu
0.1,4.96668,47.6569,bleu
0.1,4.9795,48.7959,bleu
0.1,6.12342,4.96695,bleu
0.1,6.09135,6.09135,bleu
0.1,6.09106,7.29218,bleu
0.1,6.09112,8.31943,bleu
0.1,6.09111,9.53784,bleu
0.1,6.09111,10.5643,bleu
0.1,6.09111,11.7828,bleu
0.1,6.09111,12.8092,bleu
0.1,6.0909,14.0296,bleu
0.1,6.091,15.0594,bleu
0.1,6.06024,16.2239,bleu
0.1,6.0911,17.3879,bleu
0.1,6.09116,18.4223,bleu
0.1,6.09111,19.64,bleu
0.1,6.09111,20.6665,bleu
0.1,6.09111,21.8849,bleu
0.1,6.09111,22.9114,bleu
0.1,6.09116,24.1291,bleu
0.1,6.0911,25.1635,bleu
0.1,6.06005,26.3268,bleu
0.1,6.0911,27.49,bleu
0.1,6.09116,28.5244,bleu
0.1,6.09111,29.7422,bleu
0.1,6.09111,30.7686,bleu
0.1,6.09111,31.9871,bleu
0.1,6.09111,33.0135,bleu
0.1,6.09116,34.2313,bleu
0.1,6.0911,35.2657,bleu
0.1,6.06005,36.4289,bleu
0.1,6.0911,37.5922,bleu
0.1,6.09116,38.6266,bleu
0.1,6.09111,39.8443,bleu
0.1,6.09111,40.8708,bleu
0.1,6.09111,42.0892,bleu
0.1,6.09111,43.1157,bleu
0.1,6.09116,44.3334,bleu
0.1,6.0911,45.3678,bleu
0.1,6.06001,46.5323,bleu
0.1,6.0913,47.6775,bleu
0.1,6.12346,48.8093,bleu
0.1,7.24522,4.96641,bleu
0.1,7.29218,6.09106,bleu
0.1,7.29171,7.29171,bleu
0.1,7.29162,8.31991,bleu
0.1,7.29163,9.53738,bleu
0.1,7.29163,10.5648,bleu
0.1,7.29163,11.7823,bleu
0.1,7.29163,12.8097,bleu
0.1,7.29178,14.0291,bleu
0.1,7.29133,15.0596,bleu
0.1,7.34859,16.2239,bleu
0.1,7.29123,17.3878,bleu
0.1,7.29151,18.4228,bleu
0.1,7.29163,19.6395,bleu
0.1,7.29163,20.6669,bleu
0.1,7.29163,21.8845,bleu
0.1,7.29163,22.9119,bleu
0.1,7.29151,24.1286,bleu
0.1,7.29123,25.1636,bleu
0.1,7.34882,26.3268,bleu
0.1,7.29123,27.49,bleu
0.1,7.29151,28.525,bleu
0.1,7.29163,29.7417,bleu
0.1,7.29163,30.7691,bleu
0.1,7.29163,31.9866,bleu
0.1,7.29163,33.014,bleu
0.1,7.29151,34.2307,bleu
0.1,7.29123,35.2657,bleu
0.1,7.34882,36.4289,bleu
0.1,7.29123,37.5921,bleu
0.1,7.29151,38.6271,bleu
0.1,7.29163,39.8439,bleu
0.1,7.29163,40.8713,bleu
0.1,7.29163,42.0888,bleu
0.1,7.29163,43.1162,bleu
0.1,7.29151,44.3329,bleu
0.1,7.29123,45.3679,bleu
0.1,7.34903,46.5324,bleu
0.1,7.29182,47.6782,bleu
0.1,7.2452,48.8098,bleu
0.1,8.36767,4.96639,bleu
0.1,8.31943,6.09112,bleu
0.1,8.31991,7.29162,bleu
0.1,8.31999,8.31999,bleu
0.1,8.31998,9.53729,bleu
0.1,8.31998,10.5649,bleu
0.1,8.31998,11.7822,bleu
0.1,8.31997,12.8097,bleu
0.1,8.31984,14.029,bleu
0.1,8.32031,15.0597,bleu
0.1,8.26314,16.2239,bleu
0.1,8.32041,17.3877,bleu
0.1,8.3201,18.4229,bleu
0.1,8.31997,19.6395,bleu
0.1,8.31998,20.667,bleu
0.1,8.31998,21.8844,bleu
0.1,8.31997,22.9119,bleu
0.1,8.3201,24.1285,bleu
0.1,8.32041,25.1637,bleu
0.1,8.26293,26.3268,bleu
0.1,8.32041,27.4899,bleu
0.1,8.3201,28.5251,bleu
0.1,8.31997,29.7416,bleu
0.1,8.31998,30.7692,bleu
0.1,8.31998,31.9865,bleu
0.1,8.31997,33.0141,bleu
0.1,8.3201,34.2306,bleu
0.1,8.32041,35.2659,bleu
0.1,8.26293,36.4289,bleu
0.1,8.32041,37.592,bleu
0.1,8.3201,38.6272,bleu
0.1,8.31997,39.8438,bleu
0.1,8.31998,40.8713,bleu
0.1,8.31998,42.0887,bleu
0.1,8.31997,43.1163,bleu
0.1,8.3201,44.3328,bleu
0.1,8.32041,45.368,bleu
0.1,8.26271,46.5324,bleu
0.1,8.31981,47.6781,bleu
0.1,8.36769,48.8098,bleu
0.1,9.48948,4.96639,bleu
0.1,9.53784,6.09111,bleu
0.1,9.53738,7.29163,bleu
0.1,9.53729,8.31998,bleu
0.1,9.5373,9.5373,bleu
0.1,9.5373,10.5649,bleu
0.1,9.5373,11.7822,bleu
0.1,9.53731,12.8097,bleu
0.1,9.53744,14.029,bleu
0.1,9.53696,15.0597,bleu
0.1,9.5944,16.2239,bleu
0.1,9.53687,17.3877,bleu
0.1,9.53718,18.4229,bleu
0.1,9.53731,19.6395,bleu
0.1,9.5373,20.667,bleu
0.1,9.5373,21.8844,bleu
0.1,9.53731,22.9119,bleu
0.1,9.53718,24.1285,bleu
0.1,9.53687,25.1637,bleu
0.1,9.59462,26.3268,bleu
0.1,9.53687,27.4899,bleu
0.1,9.53718,28.5251,bleu
0.1,9.53731,29.7416,bleu
0.1,9.5373,30.7692,bleu
0.1,9.5373,31.9865,bleu
0.1,9.53731,33.0141,bleu
0.1,9.53718,34.2307,bleu
0.1,9.53687,35.2659,bleu
0.1,9.59462,36.4289,bleu
0.1,9.53687,37.592,bleu
0.1,9.53718,38.6272,bleu
0.1,9.53731,39.8438,bleu
0.1,9.5373,40.8713,bleu
0.1,9.5373,42.0887,bleu
0.1,9.53731,43.1163,bleu
0.1,9.53718,44.3328,bleu
0.1,9.53687,45.368,bleu
0.1,9.59483,46.5324,bleu
0.1,9.53745,47.6781,bleu
0.1,9.48946,48.8098,bleu
0.1,10.6127,4.96639,bleu
0.1,10.5643,6.09111,bleu
0.1,10.5648,7.29163,bleu
0.1,10.5649,8.31998,bleu
0.1,10.5649,9.5373,bleu
0.1,10.5649,10.5649,bleu
0.1,10.5649,11.7822,bleu
0.1,10.5649,12.8097,bleu
0.1,10.5647,14.029,bleu
0.1,10.5652,15.0597,bleu
0.1,10.5078,16.2239,bleu
0.1,10.5653,17.3877,bleu
0.1,10.565,18.4229,bleu
0.1,10.5649,19.6395,bleu
0.1,10.5649,20.667,bleu
0.1,10.5649,21.8844,bleu
0.1,10.5649,22.9119,bleu
0.1,10.565,24.1285,bleu
0.1,10.5653,25.1637,bleu
0.1,10.5075,26.3268,bleu
0.1,10.5653,27.4899,bleu
0.1,10.565,28.5251,bleu
0.1,10.5649,29.7416,bleu
0.1,10.5649,30.7692,bleu
0.1,10.5649,31.9865,bleu
0.1,10.5649,33.0141,bleu
0.1,10.565,34.2307,bleu
0.1,10.5653,35.2659,bleu
0.1,10.5075,36.4289,bleu
0.1,10.5653,37.592,bleu
0.1,10.565,38.6272,bleu
0.1,10.5649,39.8438,bleu
0.1,10.5649,40.8713,bleu
0.1,10.5649,42.0887,bleu
0.1,10.5648,43.1163,bleu
0.1,10.565,44.3328,bleu
0.1,10.5653,45.368,bleu
0.1,10.5073,46.5324,bleu
0.1,10.5647,47.6781,bleu
0.1,10.6127,48.8098,bleu
0.1,11.7344,4.96639,bleu
0.1,11.7828,6.09111,bleu
0.1,11.7823,7.29163,bleu
0.1,11.7822,8.31998,bleu
0.1,11.7822,9.5373,bleu
0.1,11.7822,10.5649,bleu
0.1,11.7822,11.7822,bleu
0.1,11.7822,12.8097,bleu
0.1,11.7824,14.029,bleu
0.1,11.7819,15.0597,bleu
0.1,11.8394,16.2239,bleu
0.1,11.7818,17.3877,bleu
0.1,11.7821,18.4229,bleu
0.1,11.7822,19.6395,bleu
0.1,11.7822,20.667,bleu
0.1,11.7822,21.8844,bleu
0.1,11.7822,22.9119,bleu
0.1,11.7821,24.1285,bleu
0.1,11.7818,25.1637,bleu
0.1,11.8396,26.3268,bleu
0.1,11.7818,27.4899,bleu
0.1,11.7821,28.5251,bleu
0.1,11.7822,29.7416,bleu
0.1,11.7822,30.7692,bleu
0.1,11.7822,31.9865,bleu
0.1,11.7822,33.0141,bleu
0.1,11.7821,34.2307,bleu
0.1,11.7818,35.2659,bleu
0.1,11.8396,36.4289,bleu
0.1,11.7818,37.592,bleu
0.1,11.7821,38.6272,bleu
0.1,11.7822,39.8438,bleu
0.1,11.7822,40.8713,bleu
0.1,11.7822,42.0887,bleu
0.1,11.7822,43.1163,bleu
0.1,11.7821,44.3328,bleu
0.1,11.7818,45.368,bleu
0.1,11.8398,46.5324,bleu
0.1,11.7824,47.6781,bleu
0.1,11.7344,48.8098,bleu
0.1,12.8575,4.96639,bleu
0.1,12.8092,6.09111,bleu
0.1,12.8097,7.29163,bleu
0.1,12.8097,8.31997,bleu
0.1,12.8097,9.53731,bleu
0.1,12.8097,10.5649,bleu
0.1,12.8097,11.7822,bleu
0.1,12.8097,12.8097,bleu
0.1,12.8096,14.0289,bleu
0.1,12.8102,15.0597,bleu
0.1,12.7525,16.2239,bleu
0.1,12.8102,17.3877,bleu
0.1,12.8099,18.4229,bleu
0.1,12.8097,19.6395,bleu
0.1,12.8097,20.667,bleu
0.1,12.8097,21.8844,bleu
0.1,12.8097,22.9119,bleu
0.1,12.8099,24.1285,bleu
0.1,12.8102,25.1637,bleu
0.1,12.7523,26.3268,bleu
0.1,12.8102,27.4899,bleu
0.1,12.8099,28.5251,bleu
0.1,12.8097,29.7416,bleu
0.1,12.8097,30.7692,bleu
0.1,12.8097,31.9866,bleu
0.1,12.8097,33.0141,bleu
0.1,12.8099,34.2307,bleu
0.1,12.8102,35.2659,bleu
0.1,12.7523,36.4289,bleu
0.1,12.8102,37.592,bleu
0.1,12.8099,38.6272,bleu
0.1,12.8097,39.8438,bleu
0.1,12.8097,40.8713,bleu
0.1,12.8097,42.0887,bleu
0.1,12.8097,43.1162,bleu
0.1,12.8099,44.3328,bleu
0.1,12.8102,45.368,bleu
0.1,12.7521,46.5324,bleu
0.1,12.8096,47.6781,bleu
0.1,12.8575,48.8098,bleu
0.1,13.9802,4.96639,bleu
0.1,14.0296,6.0909,bleu
0.1,14.0291,7.29178,bleu
0.1,14.029,8.31984,bleu
0.1,14.029,9.53744,bleu
0.1,14.029,10.5647,bleu
0.1,14.029,11.7824,bleu
0.1,14.0289,12.8096,bleu
0.1,14.029,14.029,bleu
0.1,14.027,15.0588,bleu
0.1,14.1186,16.2235,bleu
0.1,14.0274,17.3891,bleu
0.1,14.0288,18.4227,bleu
0.1,14.029,19.6396,bleu
0.1,14.029,20.6669,bleu
0.1,14.029,21.8845,bleu
0.1,14.029,22.9118,bleu
0.1,14.0288,24.1287,bleu
0.1,14.0274,25.1622,bleu
0.1,14.1185,26.3268,bleu
0.1,14.0274,27.4913,bleu
0.1,14.0288,28.5249,bleu
0.1,14.029,29.7418,bleu
0.1,14.029,30.769,bleu
0.1,14.029,31.9867,bleu
0.1,14.029,33.014,bleu
0.1,14.0288,34.2309,bleu
0.1,14.0274,35.2644,bleu
0.1,14.1185,36.4289,bleu
0.1,14.0274,37.5935,bleu
0.1,14.0288,38.627,bleu
0.1,14.029,39.8439,bleu
0.1,14.029,40.8712,bleu
0.1,14.029,42.0888,bleu
0.1,14.029,43.1161,bleu
0.1,14.0288,44.333,bleu
0.1,14.0274,45.3665,bleu
0.1,14.1188,46.5324,bleu
0.1,14.0281,47.6796,bleu
0.1,13.9802,48.8098,bleu
0.1,15.0982,4.96611,bleu
0.1,15.0594,6.091,bleu
0.1,15.0596,7.29133,bleu
0.1,15.0597,8.32031,bleu
0.1,15.0597,9.53696,bleu
0.1,15.0597,10.5652,bleu
0.1,15.0597,11.7819,bleu
0.1,15.0597,12.8102,bleu
0.1,15.0588,14.027,bleu
0.1,15.0614,15.0614,bleu
0.1,14.9811,16.2237,bleu
0.1,15.0595,17.3866,bleu
0.1,15.0598,18.4232,bleu
0.1,15.0597,19.6391,bleu
0.1,15.0597,20.6674,bleu
0.1,15.0597,21.884,bleu
0.1,15.0597,22.9123,bleu
0.1,15.0598,24.1282,bleu
0.1,15.0595,25.1648,bleu
0.1,14.9815,26.3268,bleu
0.1,15.0595,27.4888,bleu
0.1,15.0598,28.5254,bleu
0.1,15.0597,29.7413,bleu
0.1,15.0597,30.7695,bleu
0.1,15.0597,31.9862,bleu
0.1,15.0597,33.0145,bleu
0.1,15.0598,34.2303,bleu
0.1,15.0595,35.2669,bleu
0.1,14.9815,36.4289,bleu
0.1,15.0595,37.5909,bleu
0.1,15.0598,38.6276,bleu
0.1,15.0597,39.8434,bleu
0.1,15.0597,40.8717,bleu
0.1,15.0597,42.0884,bleu
0.1,15.0597,43.1166,bleu
0.1,15.0598,44.3325,bleu
0.1,15.0595,45.3691,bleu
0.1,14.9812,46.5322,bleu
0.1,15.0593,47.6777,bleu
0.1,15.0982,48.8101,bleu
0.1,16.2246,4.97263,bleu
0.1,16.2239,6.06024,bleu
0.1,16.2239,7.34859,bleu
0.1,16.2239,8.26314,bleu
0.1,16.2239,9.5944,bleu
0.1,16.2239,10.5078,bleu
0.1,16.2239,11.8394,bleu
0.1,16.2239,12.7525,bleu
0.1,16.2235,14.1186,bleu
0.1,16.2237,14.9811,bleu
0.1,16.2212,16.2212,bleu
0.1,16.223,17.4345,bleu
0.1,16.2239,18.3708,bleu
0.1,16.2239,19.6965,bleu
0.1,16.2239,20.6099,bleu
0.1,16.2239,21.9415,bleu
0.1,16.2239,22.8549,bleu
0.1,16.2239,24.1819,bleu
0.1,16.223,25.1155,bleu
0.1,16.221,26.3267,bleu
0.1,16.223,27.5368,bleu
0.1,16.2239,28.473,bleu
0.1,16.2239,29.7987,bleu
0.1,16.2239,30.7121,bleu
0.1,16.2239,32.0436,bleu
0.1,16.2239,32.957,bleu
0.1,16.2239,34.2827,bleu
0.1,16.223,35.2189,bleu
0.1,16.221,36.4289,bleu
0.1,16.223,37.6389,bleu
0.1,16.2239,38.5751,bleu
0.1,16.2239,39.9009,bleu
0.1,16.2239,40.8142,bleu
0.1,16.2239,42.1458,bleu
0.1,16.2239,43.0592,bleu
0.1,16.2239,44.3849,bleu
0.1,16.223,45.321,bleu
0.1,16.2209,46.533,bleu
0.1,16.223,47.702,bleu
0.1,16.2246,48.8046,bleu
0.1,17.3511,4.96611,bleu
0.1,17.3879,6.0911,bleu
0.1,17.3878,7.29123,bleu
0.1,17.3877,8.32041,bleu
0.1,17.3877,9.53687,bleu
0.1,17.3877,10.5653,bleu
0.1,17.3877,11.7818,bleu
0.1,17.3877,12.8102,bleu
0.1,17.3891,14.0274,bleu
0.1,17.3866,15.0595,bleu
0.1,17.4345,16.223,bleu
0.1,17.388,17.388,bleu
0.1,17.3875,18.4232,bleu
0.1,17.3877,19.639,bleu
0.1,17.3877,20.6674,bleu
0.1,17.3877,21.884,bleu
0.1,17.3877,22.9124,bleu
0.1,17.3876,24.1282,bleu
0.1,17.388,25.1634,bleu
0.1,17.4357,26.3268,bleu
0.1,17.388,27.4902,bleu
0.1,17.3875,28.5254,bleu
0.1,17.3877,29.7412,bleu
0.1,17.3877,30.7696,bleu
0.1,17.3877,31.9861,bleu
0.1,17.3877,33.0146,bleu
0.1,17.3875,34.2303,bleu
0.1,17.388,35.2655,bleu
0.1,17.4358,36.4289,bleu
0.1,17.388,37.5923,bleu
0.1,17.3875,38.6275,bleu
0.1,17.3877,39.8433,bleu
0.1,17.3877,40.8718,bleu
0.1,17.3877,42.0883,bleu
0.1,17.3877,43.1167,bleu
0.1,17.3875,44.3325,bleu
0.1,17.388,45.3677,bleu
0.1,17.436,46.5325,bleu
0.1,17.3882,47.6788,bleu
0.1,17.3511,48.81,bleu
0.1,18.469,4.96639,bleu
0.1,18.4223,6.09116,bleu
0.1,18.4228,7.29151,bleu
0.1,18.4229,8.3201,bleu
0.1,18.4229,9.53718,bleu
0.1,18.4229,10.565,bleu
0.1,18.4229,11.7821,bleu
0.1,18.4229,12.8099,bleu
0.1,18.4227,14.0288,bleu
0.1,18.4232,15.0598,bleu
0.1,18.3708,16.2239,bleu
0.1,18.4232,17.3875,bleu
0.1,18.423,18.423,bleu
0.1,18.4229,19.6393,bleu
0.1,18.4229,20.6671,bleu
0.1,18.4229,21.8843,bleu
0.1,18.4229,22.9121,bleu
0.1,18.423,24.1284,bleu
0.1,18.4232,25.1638,bleu
0.1,18.3705,26.3268,bleu
0.1,18.4232,27.4897,bleu
0.1,18.423,28.5252,bleu
0.1,18.4229,29.7415,bleu
0.1,18.4229,30.7693,bleu
0.1,18.4229,31.9864,bleu
0.1,18.4229,33.0142,bleu
0.1,18.423,34.2305,bleu
0.1,18.4232,35.266,bleu
0.1,18.3705,36.4289,bleu
0.1,18.4232,37.5919,bleu
0.1,18.423,38.6274,bleu
0.1,18.4229,39.8437,bleu
0.1,18.4229,40.8715,bleu
0.1,18.4229,42.0886,bleu
0.1,18.4229,43.1164,bleu
0.1,18.423,44.3327,bleu
0.1,18.4232,45.3681,bleu
0.1,18.3703,46.5324,bleu
0.1,18.4226,47.678,bleu
0.1,18.4691,48.8098,bleu
0.1,19.5918,4.96639,bleu
0.1,19.64,6.09111,bleu
0.1,19.6395,7.29163,bleu
0.1,19.6395,8.31997,bleu
0.1,19.6395,9.53731,bleu
0.1,19.6395,10.5649,bleu
0.1,19.6395,11.7822,bleu
0.1,19.6395,12.8097,bleu
0.1,19.6396,14.029,bleu
0.1,19.6391,15.0597,bleu
0.1,19.6965,16.2239,bleu
0.1,19.639,17.3877,bleu
0.1,19.6393,18.4229,bleu
0.1,19.6395,19.6395,bleu
0.1,19.6395,20.667,bleu
0.1,19.6395,21.8844,bleu
0.1,19.6395,22.9119,bleu
0.1,19.6393,24.1285,bleu
0.1,19.639,25.1637,bleu
0.1,19.6968,26.3268,bleu
0.1,19.639,27.4899,bleu
0.1,19.6393,28.5251,bleu
0.1,19.6395,29.7416,bleu
0.1,19.6395,30.7692,bleu
0.1,19.6395,31.9866,bleu
0.1,19.6395,33.0141,bleu
0.1,19.6393,34.2307,bleu
0.1,19.639,35.2659,bleu
0.1,19.6968,36.4289,bleu
0.1,19.639,37.592,bleu
0.1,19.6393,38.6272,bleu
0.1,19.6395,39.8438,bleu
0.1,19.6395,40.8713,bleu
0.1,19.6395,42.0887,bleu
0.1,19.6395,43.1162,bleu
0.1,19.6393,44.3328,bleu
0.1,19.639,45.368,bleu
0.1,19.697,46.5324,bleu
0.1,19.6396,47.6781,bleu
0.1,19.5918,48.8098,bleu
0.1,20.7148,4.96639,bleu
0.1,20.6665,6.09111,bleu
0.1,20.6669,7.29163,bleu
0.1,20.667,8.31998,bleu
0.1,20.667,9.5373,bleu
0.1,20.667,10.5649,bleu
0.1,20.667,11.7822,bleu
0.1,20.667,12.8097,bleu
0.1,20.6669,14.029,bleu
0.1,20.6674,15.0597,bleu
0.1,20.6099,16.2239,bleu
0.1,20.6674,17.3877,bleu
0.1,20.6671,18.4229,bleu
0.1,20.667,19.6395,bleu
0.1,20.667,20.667,bleu
0.1,20.667,21.8844,bleu
0.1,20.667,22.9119,bleu
0.1,20.6671,24.1285,bleu
0.1,20.6674,25.1637,bleu
0.1,20.6097,26.3268,bleu
0.1,20.6674,27.4899,bleu
0.1,20.6671,28.5251,bleu
0.1,20.667,29.7416,bleu
0.1,20.667,30.7692,bleu
0.1,20.667,31.9865,bleu
0.1,20.667,33.0141,bleu
0.1,20.6671,34.2307,bleu
0.1,20.6674,35.2659,bleu
0.1,20.6097,36.4289,bleu
0.1,20.6674,37.592,bleu
0.1,20.6671,38.6272,bleu
0.1,20.667,39.8438,bleu
0.1,20.667,40.8713,bleu
0.1,20.667,42.0887,bleu
0.1,20.667,43.1163,bleu
0.1,20.6671,44.3328,bleu
0.1,20.6674,45.368,bleu
0.1,20.6095,46.5324,bleu
0.1,20.6669,47.6781,bleu
0.1,20.7149,48.8098,bleu
0.1,21.8366,4.96639,bleu
0.1,21.8849,6.09111,bleu
0.1,21.8845,7.29163,bleu
0.1,21.8844,8.31998,bleu
0.1,21.8844,9.5373,bleu
